법정동코드,주소,새주소-도로명,유무료,경도,위도,법정동명
10200,서울특별시 광진구 능동 250-26,천호대로118길,유료,127.084521,37.552275,능동
10200,서울특별시 광진구 능동 250-26,천호대로118길,유료,127.084591,37.552263,능동
10200,서울특별시 광진구 능동 250-26,천호대로118길,유료,127.084649,37.552236,능동
10200,서울특별시 광진구 능동 314-6,능동로24길,유료,127.079257,37.55195,능동
10200,서울특별시 광진구 능동 314-8 금선빌라트,능동로24길,유료,127.077972,37.551852,능동
10200,서울특별시 광진구 능동 315-12,능동로24길,유료,127.077904,37.551827,능동
10200,서울특별시 광진구 능동 314-7,능동로24길,유료,127.078171,37.551933,능동
10200,서울특별시 광진구 능동 314-6,능동로24길,유료,127.078516,37.552,능동
10200,서울특별시 광진구 능동 313-8,능동로26길,유료,127.07885,37.552138,능동
10200,서울특별시 광진구 능동 314-6,능동로24길,유료,127.078347,37.551968,능동
10200,서울특별시 광진구 능동 315-10,능동로24길,유료,127.077373,37.551728,능동
10200,서울특별시 광진구 능동 315-10,능동로24길,유료,127.077689,37.551766,능동
10200,서울특별시 광진구 능동 315-10,능동로24길,유료,127.077543,37.55177,능동
10200,서울특별시 광진구 능동 135-40,천호대로116길,유료,127.081552,37.552417,능동
10200,서울특별시 광진구 능동 135-40,천호대로116길,유료,127.08173,37.552272,능동
10200,서울특별시 광진구 능동 135-40,천호대로116길,유료,127.081595,37.552357,능동
10200,서울특별시 광진구 능동 135-40,천호대로116길,유료,127.081667,37.552286,능동
10200,서울특별시 광진구 능동 135-3,천호대로116길,유료,127.083009,37.552614,능동
10200,서울특별시 광진구 능동 243-10,능동로32길,유료,127.083742,37.552583,능동
10200,서울특별시 광진구 능동 135-3,천호대로116길,유료,127.082605,37.552298,능동
10200,서울특별시 광진구 능동 135-3,천호대로116길,유료,127.082702,37.552404,능동
10200,서울특별시 광진구 능동 241-23,천호대로116길,유료,127.08276,37.552494,능동
10200,서울특별시 광진구 능동 135-3,천호대로116길,유료,127.082517,37.55223,능동
10200,서울특별시 광진구 능동 242-20,천호대로124길,유료,127.08311,37.552623,능동
10200,서울특별시 광진구 능동 135-3,천호대로116길,유료,127.082726,37.552443,능동
10200,서울특별시 광진구 능동 135-3,천호대로116길,유료,127.082944,37.55263,능동
10200,서울특별시 광진구 능동 242-20,천호대로124길,유료,127.083546,37.552605,능동
10200,서울특별시 광진구 능동 251-5,천호대로124길,유료,127.08529,37.551803,능동
10200,서울특별시 광진구 능동 252-17,천호대로124길,유료,127.086259,37.551491,능동
10300,서울특별시 광진구 구의동 249-6 드림-스페이스,자양로28길,유료,127.08548,37.548684,구의동
10300,서울특별시 광진구 구의동 612-7,자양로37길,유료,127.085697,37.547916,구의동
10300,서울특별시 광진구 구의동 617-26 그랜드파크빌,자양로37길,유료,127.085591,37.548149,구의동
10300,서울특별시 광진구 구의동 612-15,자양로37길,유료,127.085815,37.547585,구의동
10300,서울특별시 광진구 구의동 617-33 구의2동제2경로당,자양로37길,유료,127.085838,37.5475,구의동
10300,서울특별시 광진구 구의동 617-33 구의2동제2경로당,자양로37길,유료,127.085467,37.548471,구의동
10300,서울특별시 광진구 구의동 612-10 CEMIU,자양로37길,유료,127.085651,37.548053,구의동
10300,서울특별시 광진구 구의동 617-26 그랜드파크빌,자양로37길,유료,127.085496,37.548403,구의동
10300,서울특별시 광진구 구의동 612-10 CEMIU,자양로37길,유료,127.085796,37.547661,구의동
10300,서울특별시 광진구 구의동 617-33 구의2동제2경로당,자양로37길,유료,127.085565,37.54821,구의동
10300,서울특별시 광진구 구의동 612-15,자양로37길,유료,127.085788,37.547704,구의동
10300,서울특별시 광진구 구의동 617-33 구의2동제2경로당,자양로37길,유료,127.085822,37.54752,구의동
10300,서울특별시 광진구 구의동 617-33 구의2동제2경로당,자양로37길,유료,127.085803,37.547621,구의동
10300,서울특별시 광진구 구의동 617-33 구의2동제2경로당,자양로37길,유료,127.085763,37.547753,구의동
10300,서울특별시 광진구 구의동 617-33 구의2동제2경로당,자양로37길,유료,127.085748,37.547816,구의동
10300,서울특별시 광진구 구의동 617-33 구의2동제2경로당,자양로37길,유료,127.085647,37.548058,구의동
10300,서울특별시 광진구 구의동 617-26 그랜드파크빌,자양로37길,유료,127.085627,37.548099,구의동
10300,서울특별시 광진구 구의동 617-26 그랜드파크빌,자양로37길,유료,127.085615,37.548122,구의동
10300,서울특별시 광진구 구의동 617-26 그랜드파크빌,자양로37길,유료,127.085609,37.54815,구의동
10300,서울특별시 광진구 구의동 617-26 그랜드파크빌,자양로37길,유료,127.085597,37.548189,구의동
10300,서울특별시 광진구 구의동 617-26 그랜드파크빌,자양로37길,유료,127.085567,37.548236,구의동
10300,서울특별시 광진구 구의동 612-15,자양로37길,유료,127.085562,37.548253,구의동
10300,서울특별시 광진구 구의동 612-15,자양로37길,유료,127.085513,37.548375,구의동
10300,서울특별시 광진구 구의동 612-10 CEMIU,자양로37길,유료,127.085534,37.548337,구의동
10300,서울특별시 광진구 구의동 612-10 CEMIU,자양로37길,유료,127.085551,37.548301,구의동
10300,서울특별시 광진구 구의동 612-10 CEMIU,자양로37길,유료,127.085572,37.548264,구의동
10300,서울특별시 광진구 구의동 612-10 CEMIU,자양로37길,유료,127.085482,37.548424,구의동
10300,서울특별시 광진구 구의동 612-10 CEMIU,자양로37길,유료,127.085468,37.548709,구의동
10300,서울특별시 광진구 구의동 612-7,자양로37길,유료,127.085458,37.54873,구의동
10300,서울특별시 광진구 구의동 612-7,자양로37길,유료,127.085449,37.548762,구의동
10300,서울특별시 광진구 구의동 612-7,자양로37길,유료,127.085468,37.548781,구의동
10300,서울특별시 광진구 구의동 612-7,자양로37길,유료,127.085492,37.548798,구의동
10300,서울특별시 광진구 구의동 612-7,자양로37길,유료,127.085512,37.548804,구의동
10300,서울특별시 광진구 구의동 612-7,자양로37길,유료,127.085529,37.548821,구의동
10300,서울특별시 광진구 구의동 612-7,자양로37길,유료,127.085539,37.548831,구의동
10300,서울특별시 광진구 구의동 612-7,자양로37길,유료,127.085547,37.548834,구의동
10300,서울특별시 광진구 구의동 612-7,자양로37길,유료,127.085553,37.548841,구의동
10300,서울특별시 광진구 구의동 612-7,자양로37길,유료,127.08556,37.548847,구의동
10300,서울특별시 광진구 구의동 612-7,자양로37길,유료,127.085566,37.548852,구의동
10300,서울특별시 광진구 구의동 612-7,자양로37길,유료,127.085943,37.549116,구의동
10300,서울특별시 광진구 구의동 612-7,자양로37길,유료,127.085982,37.549088,구의동
10300,서울특별시 광진구 구의동 612-7,자양로37길,유료,127.086007,37.549063,구의동
10200,서울특별시 광진구 능동 201-2 마리스홈,천호대로112길,유료,127.079487,37.553791,능동
10200,서울특별시 광진구 능동 232-9,천호대로112길,유료,127.080182,37.553623,능동
10200,서울특별시 광진구 능동 201-2 마리스홈,천호대로112길,유료,127.0799,37.553643,능동
10200,서울특별시 광진구 능동 201-2 마리스홈,천호대로112길,유료,127.079388,37.553814,능동
10200,서울특별시 광진구 능동 201-2 마리스홈,천호대로112길,유료,127.079721,37.553733,능동
10200,서울특별시 광진구 능동 232-9,천호대로112길,유료,127.080336,37.553832,능동
10200,서울특별시 광진구 능동 315-5,천호대로110길,유료,127.077754,37.552292,능동
10200,서울특별시 광진구 능동 315-5,천호대로110길,유료,127.077775,37.552315,능동
10200,서울특별시 광진구 능동 315-5,천호대로110길,유료,127.077738,37.552249,능동
10200,서울특별시 광진구 능동 315-5,천호대로110길,유료,127.07772,37.552216,능동
10200,서울특별시 광진구 능동 225-31,천호대로110길,유료,127.079094,37.554926,능동
10200,서울특별시 광진구 능동 224-1,천호대로110길,유료,127.079665,37.556008,능동
10200,서울특별시 광진구 능동 224-1,천호대로110길,유료,127.079636,37.5556,능동
10200,서울특별시 광진구 능동 223-25,능동로34길,유료,127.080489,37.555295,능동
10200,서울특별시 광진구 능동 320-9,천호대로110길,유료,127.078776,37.554337,능동
10200,서울특별시 광진구 능동 283-6 천지빌딩,능동로,유료,127.077369,37.552866,능동
10200,서울특별시 광진구 능동 283-6 천지빌딩,능동로,유료,127.078527,37.552283,능동
10200,서울특별시 광진구 능동 284-8 대성파크빌라,천호대로110길,유료,127.078267,37.553304,능동
10200,서울특별시 광진구 능동 223-24,능동로34길,유료,127.080551,37.555262,능동
10200,서울특별시 광진구 능동 320-44,천호대로110길,유료,127.078863,37.554542,능동
10200,서울특별시 광진구 능동 223-41,능동로34길,유료,127.079402,37.555568,능동
10200,서울특별시 광진구 능동 223-41,능동로34길,유료,127.079423,37.555605,능동
10200,서울특별시 광진구 능동 223-25,능동로34길,유료,127.08037,37.555391,능동
10200,서울특별시 광진구 능동 223-25,능동로34길,유료,127.080204,37.555454,능동
10200,서울특별시 광진구 능동 224-1,천호대로110길,유료,127.079674,37.556049,능동
10200,서울특별시 광진구 능동 224-1,천호대로110길,유료,127.079698,37.556092,능동
10200,서울특별시 광진구 능동 235-2,능동로36길,유료,127.082178,37.555253,능동
10200,서울특별시 광진구 능동 245-2,능동로36길,유료,127.084303,37.554444,능동
10200,서울특별시 광진구 능동 243-23,능동로32길,유료,127.083946,37.553185,능동
10200,서울특별시 광진구 능동 235-42,천호대로114길,유료,127.082265,37.554657,능동
